# EDUK2 solver execution report
# generated_at: 2026-08-24T11:02:19-03:00
instance	algorithm	status	runs	elapsed_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
hi_n10000-326-s90048873c81936904.ukp	ocaml_pyasukpt	ok	1	0,525042	9311892749,000000		0,000000			433641,000000	10001,000000	Not a Saw ukp       3219 true          1     433641 false      9311892749    0.51226 10001
hi_n10000-327-s730437088c16657131.ukp	faithful	ok	1	0,161897	3016374828,000000	16657131,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-327-s730437088c16657131.ukp	ocaml_pyasukpt	ok	1	2,445322	3016374828,000000		0,000000			182761,000000	10001,000000	Not a Saw ukp       8265 false          2     182761 false      3016374828    2.43274 10001
hi_n10000-328-s545189497c15423561.ukp	faithful	ok	1	0,133161	2384972915,000000	15423428,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-328-s545189497c15423561.ukp	ocaml_pyasukpt	ok	1	2,021866	2384972915,000000		0,000000			142354,000000	10001,000000	Not a Saw ukp       7071 true          1     142354 false      2384972915    2.00907 10001
hi_n10000-329-s620558410c77743926.ukp	faithful	ok	1	0,094748	15233068190,000000	77743926,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-329-s620558410c77743926.ukp	ocaml_pyasukpt	ok	1	0,065512	15233068190,000000		0,000000			121132,000000	10001,000000	Not a Saw ukp        310 true          1     121132 false     15233068190    0.05262 10001
hi_n10000-32-s674362184c8388832.ukp	faithful	ok	1	0,082562	1332617430,000000	8388815,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-32-s674362184c8388832.ukp	ocaml_pyasukpt	ok	1	1,344102	1332617430,000000		0,000000			54207,000000	10001,000000	Not a Saw ukp       6301 true          1      54207 false      1332617430    1.33509 10001
hi_n10000-330-s16136692c61533391.ukp	faithful	ok	1	0,077058	6324125158,000000	61533134,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-330-s16136692c61533391.ukp	ocaml_pyasukpt	ok	1	0,047044	6324125158,000000		0,000000			80455,000000	10001,000000	Not a Saw ukp        296 true          1      80455 false      6324125158    0.03674 10001
hi_n10000-331-s363501936c29402241.ukp	faithful	ok	1	0,111181	3441216059,000000	29402059,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-331-s363501936c29402241.ukp	ocaml_pyasukpt	ok	1	0,908296	3441216059,000000		0,000000			200511,000000	10001,000000	Not a Saw ukp       5184 true          1     200511 false      3441216059    0.89414 10001
hi_n10000-332-s829921210c98972500.ukp	faithful	ok	1	0,470606	10295919413,000000	98972412,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-332-s829921210c98972500.ukp	ocaml_pyasukpt	ok	1	3,117152	10295919413,000000		0,000000			1074516,000000	10001,000000	Not a Saw ukp       9279 true          1    1074516 false     10295919413    3.09064 10001
hi_n10000-333-s435115918c3598908.ukp	faithful	ok	1	0,071788	358111897,000000	3598747,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-333-s435115918c3598908.ukp	ocaml_pyasukpt	ok	1	2,019576	358111897,000000		0,000000			28055,000000	10001,000000	Not a Saw ukp       8499 true          1      28055 false       358111897    2.00826 10001
hi_n10000-334-s798298455c76519692.ukp	faithful	ok	1	0,088273	13660028349,000000	76519622,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-334-s798298455c76519692.ukp	ocaml_pyasukpt	ok	1	0,054499	13660028349,000000		0,000000			127882,000000	10001,000000	Not a Saw ukp        380 true          1     127882 false     13660028349    0.04471 10001
hi_n10000-335-s935632244c98140622.ukp	faithful	ok	1	0,320007	10773315754,000000	98140557,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-335-s935632244c98140622.ukp	ocaml_pyasukpt	ok	1	1,374580	10773315754,000000		0,000000			874324,000000	10001,000000	Not a Saw ukp       4905 false          4     874324 false     10773315754    1.34890 10001
hi_n10000-336-s118607476c32905362.ukp	faithful	ok	1	0,114497	4044267409,000000	32905229,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-336-s118607476c32905362.ukp	ocaml_pyasukpt	ok	1	0,844274	4044267409,000000		0,000000			243673,000000	10001,000000	Not a Saw ukp       5019 true          1     243673 false      4044267409    0.82942 10001
hi_n10000-337-s789959996c42443650.ukp	faithful	ok	1	0,175356	5771667782,000000	42443579,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-337-s789959996c42443650.ukp	ocaml_pyasukpt	ok	1	1,254552	5771667782,000000		0,000000			375552,000000	10001,000000	Not a Saw ukp       5137 true          1     375552 false      5771667782    1.24140 10001
hi_n10000-338-s684896905c84433578.ukp	faithful	ok	1	0,035170	9788708541,000000	84433551,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-338-s684896905c84433578.ukp	ocaml_pyasukpt	ok	1	0,016748	9788708541,000000		0,000000			1,000000	11,000000	Not a Saw ukp          0 false          1          1 false      9788708541    0.00411 11
hi_n10000-339-s390142488c37551242.ukp	faithful	ok	1	0,189319	6782125959,000000	37551080,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-339-s390142488c37551242.ukp	ocaml_pyasukpt	ok	1	1,128529	6782125959,000000		0,000000			347665,000000	10001,000000	Not a Saw ukp       4130 true          1     347665 false      6782125959    1.10816 10001
hi_n10000-33-s126192256c7867079.ukp	faithful	ok	1	0,059696	1517935325,000000	7867067,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-33-s126192256c7867079.ukp	ocaml_pyasukpt	ok	1	0,452730	1517935325,000000		0,000000			34006,000000	10001,000000	Not a Saw ukp       3416 false          3      34006 false      1517935325    0.44483 10001
hi_n10000-340-s85004012c51289687.ukp	faithful	ok	1	0,098196	7049082042,000000	51289496,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-340-s85004012c51289687.ukp	ocaml_pyasukpt	ok	1	0,180126	7049082042,000000		0,000000			179401,000000	10001,000000	Not a Saw ukp       1443 true          1     179401 false      7049082042    0.16874 10001
hi_n10000-341-s373038940c5221854.ukp	faithful	ok	1	0,045191	496233581,000000	5221837,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-341-s373038940c5221854.ukp	ocaml_pyasukpt	ok	1	0,451031	496233581,000000		0,000000			13635,000000	10001,000000	Not a Saw ukp       3754 true          1      13635 false       496233581    0.44192 10001
hi_n10000-342-s644582044c88591286.ukp	faithful	ok	1	0,123429	16405909839,000000	88591244,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-342-s644582044c88591286.ukp	ocaml_pyasukpt	ok	1	0,147190	16405909839,000000		0,000000			339716,000000	10001,000000	Not a Saw ukp        954 true          1     339716 false     16405909839    0.13076 10001
hi_n10000-343-s730267981c37587582.ukp	faithful	ok	1	0,237867	4518397576,000000	37587529,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-343-s730267981c37587582.ukp	ocaml_pyasukpt	ok	1	2,108129	4518397576,000000		0,000000			490509,000000	10001,000000	Not a Saw ukp       6988 true          1     490509 false      4518397576    2.08672 10001
hi_n10000-344-s224170978c12780880.ukp	faithful	ok	1	0,095739	2195031153,000000	12780841,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-344-s224170978c12780880.ukp	ocaml_pyasukpt	ok	1	1,064004	2195031153,000000		0,000000			98266,000000	10001,000000	Not a Saw ukp       5214 true          1      98266 false      2195031153    1.04885 10001
hi_n10000-345-s245844219c77235193.ukp	faithful	ok	1	0,354749	8061953439,000000	77235193,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-345-s245844219c77235193.ukp	ocaml_pyasukpt	ok	1	3,349124	8061953439,000000		0,000000			895359,000000	10001,000000	Not a Saw ukp       9709 false         14     895359 false      8061953439    3.32158 10001
hi_n10000-346-s729743919c35443532.ukp	faithful	ok	1	0,124527	6436758715,000000	35443500,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-346-s729743919c35443532.ukp	ocaml_pyasukpt	ok	1	0,438373	6436758715,000000		0,000000			231628,000000	10001,000000	Not a Saw ukp       2461 true          1     231628 false      6436758715    0.42548 10001
hi_n10000-347-s802152580c94828394.ukp	faithful	ok	1	0,204482	18316462161,000000	94828360,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-347-s802152580c94828394.ukp	ocaml_pyasukpt	ok	1	0,365439	18316462161,000000		0,000000			499616,000000	10001,000000	Not a Saw ukp       2299 true          1     499616 false     18316462161    0.35267 10001
hi_n10000-348-s97045152c11742257.ukp	faithful	ok	1	0,137703	1319596705,000000	11742235,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-348-s97045152c11742257.ukp	ocaml_pyasukpt	ok	1	1,498235	1319596705,000000		0,000000			86000,000000	10001,000000	Not a Saw ukp       6744 true          1      86000 false      1319596705    1.48537 10001
hi_n10000-349-s206981756c24508818.ukp	faithful	ok	1	0,129560	3378499070,000000	24508763,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-349-s206981756c24508818.ukp	ocaml_pyasukpt	ok	1	1,435442	3378499070,000000		0,000000			210717,000000	10001,000000	Not a Saw ukp       6437 true          1     210717 false      3378499070    1.42137 10001
hi_n10000-34-s467641010c48504579.ukp	faithful	ok	1	0,239781	9190293380,000000	48504575,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-34-s467641010c48504579.ukp	ocaml_pyasukpt	ok	1	1,471889	9190293380,000000		0,000000			578190,000000	10001,000000	Not a Saw ukp       5353 true          1     578190 false      9190293380    1.44933 10001
hi_n10000-350-s285463174c56477119.ukp	faithful	ok	1	0,092995	9743893997,000000	56477110,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-350-s285463174c56477119.ukp	ocaml_pyasukpt	ok	1	0,136097	9743893997,000000		0,000000			87964,000000	10001,000000	Not a Saw ukp       1047 false          2      87964 false      9743893997    0.12816 10001
hi_n10000-351-s225507421c82263976.ukp	faithful	ok	1	0,374332	14274344270,000000	82263940,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-351-s225507421c82263976.ukp	ocaml_pyasukpt	ok	1	2,262908	14274344270,000000		0,000000			1571840,000000	10001,000000	Not a Saw ukp       7380 false          8    1571840 false     14274344270    2.22433 10001
hi_n10000-352-s118454554c52359572.ukp	faithful	ok	1	0,135843	8526484196,000000	52359452,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-352-s118454554c52359572.ukp	ocaml_pyasukpt	ok	1	0,367140	8526484196,000000		0,000000			282013,000000	10001,000000	Not a Saw ukp       2519 true          1     282013 false      8526484196    0.35346 10001
hi_n10000-353-s834407151c29362429.ukp	faithful	ok	1	0,112340	3721531903,000000	29362415,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-353-s834407151c29362429.ukp	ocaml_pyasukpt	ok	1	0,473608	3721531903,000000		0,000000			176980,000000	10001,000000	Not a Saw ukp       2890 true          1     176980 false      3721531903    0.46098 10001
hi_n10000-354-s208448807c84771813.ukp	faithful	ok	1	0,326338	11960446804,000000	84771798,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-354-s208448807c84771813.ukp	ocaml_pyasukpt	ok	1	1,200158	11960446804,000000		0,000000			711287,000000	10001,000000	Not a Saw ukp       4426 true          1     711287 false     11960446804    1.17609 10001
hi_n10000-355-s441143757c27987881.ukp	faithful	ok	1	0,101366	2696580781,000000	27987875,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-355-s441143757c27987881.ukp	ocaml_pyasukpt	ok	1	0,653073	2696580781,000000		0,000000			166081,000000	10001,000000	Not a Saw ukp       4560 false          7     166081 false      2696580781    0.64138 10001
hi_n10000-356-s383859101c98870925.ukp	faithful	ok	1	0,339839	11283545591,000000	98870796,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-356-s383859101c98870925.ukp	ocaml_pyasukpt	ok	1	2,304805	11283545591,000000		0,000000			1087291,000000	10001,000000	Not a Saw ukp       8067 true          1    1087291 false     11283545591    2.27914 10001
hi_n10000-357-s78596203c94212476.ukp	faithful	ok	1	0,247603	9352948850,000000	94212461,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-357-s78596203c94212476.ukp	ocaml_pyasukpt	ok	1	1,500569	9352948850,000000		0,000000			978340,000000	10001,000000	Not a Saw ukp       6778 true          1     978340 false      9352948850    1.48078 10001
hi_n10000-358-s166672639c42244064.ukp	faithful	ok	1	0,069220	8079940900,000000	42244045,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-358-s166672639c42244064.ukp	ocaml_pyasukpt	ok	1	0,074438	8079940900,000000		0,000000			75095,000000	10001,000000	Not a Saw ukp        532 true          1      75095 false      8079940900    0.06388 10001
hi_n10000-359-s46944898c78312231.ukp	faithful	ok	1	0,109739	7776877185,000000	78312218,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-359-s46944898c78312231.ukp	ocaml_pyasukpt	ok	1	0,302779	7776877185,000000		0,000000			302670,000000	10001,000000	Not a Saw ukp       2605 true          1     302670 false      7776877185    0.29335 10001
hi_n10000-35-s889293313c70201258.ukp	faithful	ok	1	0,293182	10958385660,000000	70201246,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-35-s889293313c70201258.ukp	ocaml_pyasukpt	ok	1	1,161750	10958385660,000000		0,000000			634424,000000	10001,000000	Not a Saw ukp       3535 false          2     634424 false     10958385660    1.14350 10001
hi_n10000-360-s920056164c47822444.ukp	faithful	ok	1	0,236506	4579818870,000000	47822342,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-360-s920056164c47822444.ukp	ocaml_pyasukpt	ok	1	2,940731	4579818870,000000		0,000000			498685,000000	10001,000000	Not a Saw ukp       9063 true          1     498685 false      4579818870    2.92071 10001
hi_n10000-361-s10177486c10464637.ukp	faithful	ok	1	0,105958	1202719611,000000	10464471,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-361-s10177486c10464637.ukp	ocaml_pyasukpt	ok	1	1,923944	1202719611,000000		0,000000			89044,000000	10001,000000	Not a Saw ukp       7895 true          1      89044 false      1202719611    1.91596 10001
hi_n10000-362-s659945289c49092236.ukp	faithful	ok	1	0,196675	8888628944,000000	49092231,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-362-s659945289c49092236.ukp	ocaml_pyasukpt	ok	1	1,882970	8888628944,000000		0,000000			502086,000000	10001,000000	Not a Saw ukp       7344 false          5     502086 false      8888628944    1.86747 10001
hi_n10000-363-s183358641c6068614.ukp	faithful	ok	1	0,030963	851165243,000000	6068583,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-363-s183358641c6068614.ukp	ocaml_pyasukpt	ok	1	0,059151	851165243,000000		0,000000			4555,000000	10001,000000	Not a Saw ukp        568 true          1       4555 false       851165243    0.05064 10001
hi_n10000-364-s195387934c61521125.ukp	faithful	ok	1	0,237806	11203697285,000000	61521068,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-364-s195387934c61521125.ukp	ocaml_pyasukpt	ok	1	1,447778	11203697285,000000		0,000000			615561,000000	10001,000000	Not a Saw ukp       5731 true          1     615561 false     11203697285    1.43353 10001
hi_n10000-365-s77820708c67350401.ukp	faithful	ok	1	0,124006	7644577402,000000	67350251,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-365-s77820708c67350401.ukp	ocaml_pyasukpt	ok	1	0,205076	7644577402,000000		0,000000			283651,000000	10001,000000	Not a Saw ukp       1299 true          1     283651 false      7644577402    0.19021 10001
hi_n10000-366-s904341899c5591557.ukp	faithful	ok	1	0,090704	689526842,000000	5591539,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-366-s904341899c5591557.ukp	ocaml_pyasukpt	ok	1	2,413527	689526842,000000		0,000000			41704,000000	10001,000000	Not a Saw ukp       9017 true          1      41704 false       689526842    2.40414 10001
hi_n10000-367-s114859999c68688348.ukp	faithful	ok	1	0,123527	6748782366,000000	68688348,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-367-s114859999c68688348.ukp	ocaml_pyasukpt	ok	1	0,256153	6748782366,000000		0,000000			325943,000000	10001,000000	Not a Saw ukp       2052 true          1     325943 false      6748782366    0.23841 10001
hi_n10000-368-s169616393c73726433.ukp	faithful	ok	1	0,089978	12245459593,000000	73726365,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-368-s169616393c73726433.ukp	ocaml_pyasukpt	ok	1	0,906805	12245459593,000000		0,000000			164684,000000	10001,000000	Not a Saw ukp       4894 true          1     164684 false     12245459593    0.89067 10001
hi_n10000-369-s235930013c25778973.ukp	faithful	ok	1	0,136809	3709784740,000000	25778942,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-369-s235930013c25778973.ukp	ocaml_pyasukpt	ok	1	1,466338	3709784740,000000		0,000000			260383,000000	10001,000000	Not a Saw ukp       6588 true          1     260383 false      3709784740    1.45691 10001
hi_n10000-36-s442208726c59442236.ukp	faithful	ok	1	0,057064	9408060017,000000	59442214,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-36-s442208726c59442236.ukp	ocaml_pyasukpt	ok	1	0,012607	9408060017,000000		0,000000			1,000000	6239,000000	Not a Saw ukp          0 false          1          1 false      9408060017    0.00413 6239
hi_n10000-370-s659803863c58229587.ukp	faithful	ok	1	0,091751	7100156328,000000	58229564,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-370-s659803863c58229587.ukp	ocaml_pyasukpt	ok	1	0,158621	7100156328,000000		0,000000			166487,000000	10001,000000	Not a Saw ukp       1839 false          3     166487 false      7100156328    0.14878 10001
hi_n10000-371-s888531767c11551498.ukp	faithful	ok	1	0,158326	2248571069,000000	11551474,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-371-s888531767c11551498.ukp	ocaml_pyasukpt	ok	1	3,255040	2248571069,000000		0,000000			148224,000000	10001,000000	Not a Saw ukp       9638 true          1     148224 false      2248571069    3.24426 10001
hi_n10000-372-s726307672c8266762.ukp	faithful	ok	1	0,076064	1588156470,000000	8266708,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-372-s726307672c8266762.ukp	ocaml_pyasukpt	ok	1	0,819909	1588156470,000000		0,000000			58064,000000	10001,000000	Not a Saw ukp       4508 true          1      58064 false      1588156470    0.80970 10001
hi_n10000-373-s997278557c98905068.ukp	faithful	ok	1	0,087451	12298265579,000000	98905048,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-373-s997278557c98905068.ukp	ocaml_pyasukpt	ok	1	0,049501	12298265579,000000		0,000000			75741,000000	10001,000000	Not a Saw ukp        433 true          1      75741 false     12298265579    0.03797 10001
hi_n10000-374-s890735735c10592318.ukp	faithful	ok	1	0,123334	1829526454,000000	10592236,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-374-s890735735c10592318.ukp	ocaml_pyasukpt	ok	1	2,730341	1829526454,000000		0,000000			126861,000000	10001,000000	Not a Saw ukp       8996 true          1     126861 false      1829526454    2.72108 10001
hi_n10000-375-s134917378c85428792.ukp	faithful	ok	1	0,042017	14844323779,000000	85428775,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-375-s134917378c85428792.ukp	ocaml_pyasukpt	ok	1	0,084515	14844323779,000000		0,000000			34941,000000	10001,000000	Not a Saw ukp        832 true          1      34941 false     14844323779    0.07398 10001
hi_n10000-376-s224319647c96034242.ukp	faithful	ok	1	0,212724	11550176200,000000	96034212,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-376-s224319647c96034242.ukp	ocaml_pyasukpt	ok	1	1,993329	11550176200,000000		0,000000			775108,000000	10001,000000	Not a Saw ukp       8177 true          1     775108 false     11550176200    1.97610 10001
hi_n10000-377-s657896393c73663377.ukp	faithful	ok	1	0,191640	12168637336,000000	73663333,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-377-s657896393c73663377.ukp	ocaml_pyasukpt	ok	1	0,976259	12168637336,000000		0,000000			536909,000000	10001,000000	Not a Saw ukp       4393 true          1     536909 false     12168637336    0.96049 10001
hi_n10000-378-s578113070c52364034.ukp	faithful	ok	1	0,031345	6662393369,000000	52364032,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-378-s578113070c52364034.ukp	ocaml_pyasukpt	ok	1	0,012102	6662393369,000000		0,000000			1,000000	317,000000	Not a Saw ukp          0 false          1          1 false      6662393369    0.00200 317
hi_n10000-379-s289613875c36906316.ukp	faithful	ok	1	0,238403	5247248281,000000	36906300,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-379-s289613875c36906316.ukp	ocaml_pyasukpt	ok	1	2,884681	5247248281,000000		0,000000			395510,000000	10001,000000	Not a Saw ukp       8649 false          2     395510 false      5247248281    2.86261 10001
hi_n10000-37-s252959003c73320246.ukp	faithful	ok	1	0,276385	12559995667,000000	73320216,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-37-s252959003c73320246.ukp	ocaml_pyasukpt	ok	1	1,357629	12559995667,000000		0,000000			497189,000000	10001,000000	Not a Saw ukp       4832 false          3     497189 false     12559995667    1.33574 10001
hi_n10000-380-s360265767c45767429.ukp	faithful	ok	1	0,255131	5126347373,000000	45767336,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-380-s360265767c45767429.ukp	ocaml_pyasukpt	ok	1	2,370233	5126347373,000000		0,000000			450976,000000	10001,000000	Not a Saw ukp       7720 true          1     450976 false      5126347373    2.35175 10001
hi_n10000-381-s349395051c86476214.ukp	faithful	ok	1	0,148325	9064727938,000000	86476160,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-381-s349395051c86476214.ukp	ocaml_pyasukpt	ok	1	0,231714	9064727938,000000		0,000000			231864,000000	10001,000000	Not a Saw ukp       1491 false          2     231864 false      9064727938    0.22137 10001
hi_n10000-382-s662703693c96268822.ukp	faithful	ok	1	0,159139	14616411004,000000	96268761,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-382-s662703693c96268822.ukp	ocaml_pyasukpt	ok	1	0,232949	14616411004,000000		0,000000			268710,000000	10001,000000	Not a Saw ukp       1300 false          3     268710 false     14616411004    0.21797 10001
hi_n10000-383-s91594350c97824125.ukp	faithful	ok	1	0,173928	18638909119,000000	97824109,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-383-s91594350c97824125.ukp	ocaml_pyasukpt	ok	1	1,776892	18638909119,000000		0,000000			238950,000000	10001,000000	Not a Saw ukp       6590 true          1     238950 false     18638909119    1.75601 10001
hi_n10000-384-s313927832c63594575.ukp	faithful	ok	1	0,305169	11766220685,000000	63594457,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-384-s313927832c63594575.ukp	ocaml_pyasukpt	ok	1	1,739633	11766220685,000000		0,000000			822160,000000	10001,000000	Not a Saw ukp       4656 true          1     822160 false     11766220685    1.71490 10001
hi_n10000-385-s985161383c34004790.ukp	faithful	ok	1	0,172010	3849682302,000000	34004787,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-385-s985161383c34004790.ukp	ocaml_pyasukpt	ok	1	1,277097	3849682302,000000		0,000000			273099,000000	10001,000000	Not a Saw ukp       5372 false          6     273099 false      3849682302    1.26260 10001
hi_n10000-386-s363374108c40489326.ukp	faithful	ok	1	0,125402	6553464850,000000	40489298,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-386-s363374108c40489326.ukp	ocaml_pyasukpt	ok	1	0,577904	6553464850,000000		0,000000			235663,000000	10001,000000	Not a Saw ukp       3284 true          1     235663 false      6553464850    0.55944 10001
hi_n10000-387-s447645624c48810185.ukp	faithful	ok	1	0,308718	4897113534,000000	48810152,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-387-s447645624c48810185.ukp	ocaml_pyasukpt	ok	1	2,028162	4897113534,000000		0,000000			534371,000000	10001,000000	Not a Saw ukp       6985 true          1     534371 false      4897113534    2.00254 10001
hi_n10000-388-s725950929c40803683.ukp	faithful	ok	1	0,101900	4310548207,000000	40803627,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-388-s725950929c40803683.ukp	ocaml_pyasukpt	ok	1	1,387977	4310548207,000000		0,000000			181605,000000	10001,000000	Not a Saw ukp       6898 true          1     181605 false      4310548207    1.37337 10001
hi_n10000-389-s863176603c37631849.ukp	faithful	ok	1	0,189041	3925880977,000000	37631739,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-389-s863176603c37631849.ukp	ocaml_pyasukpt	ok	1	2,417313	3925880977,000000		0,000000			331982,000000	10001,000000	Not a Saw ukp       8291 true          1     331982 false      3925880977    2.39900 10001
hi_n10000-38-s527753500c90683806.ukp	faithful	ok	1	0,249752	9114935220,000000	90683777,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-38-s527753500c90683806.ukp	ocaml_pyasukpt	ok	1	1,473336	9114935220,000000		0,000000			737102,000000	10001,000000	Not a Saw ukp       5118 true          1     737102 false      9114935220    1.45029 10001
hi_n10000-390-s344204701c36779224.ukp	faithful	ok	1	0,180388	4472326413,000000	36779132,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-390-s344204701c36779224.ukp	ocaml_pyasukpt	ok	1	1,733515	4472326413,000000		0,000000			310740,000000	10001,000000	Not a Saw ukp       7257 true          1     310740 false      4472326413    1.71827 10001
hi_n10000-391-s356074706c3773069.ukp	faithful	ok	1	0,055261	602666430,000000	3773032,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-391-s356074706c3773069.ukp	ocaml_pyasukpt	ok	1	0,806616	602666430,000000		0,000000			17941,000000	10001,000000	Not a Saw ukp       4897 true          1      17941 false       602666430    0.79708 10001
hi_n10000-392-s927015049c49615641.ukp	faithful	ok	1	0,293493	7359046151,000000	49615577,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
hi_n10000-392-s927015049c49615641.ukp	ocaml_pyasukpt	ok	1	1,854717	7359046151,000000		0,000000			593185,000000	10001,000000	Not a Saw ukp       6753 true          1     593185 false      7359046151    1.83277 10001
